Account,Phone,Date,City,Province,Amount
94579,226-374-8000,11-Jan,LONDON,,0.08
94579,519-207-2027,11-Jan,ST THOMAS,,0.02
94579,519-351-6034,11-Jan,CHATHAM,,0.04
94579,519-694-1101,11-Jan,LONDON,,0.04
94579,519-694-1101,11-Jan,LONDON,,0.06
94579,519-676-2897,11-Jan,BLENHEIM,,0.04
94579,519-473-7379,11-Jan,LONDON,,0.08
94579,226-374-8000,11-Jan,LONDON,,0.03
94579,519-962-6841,11-Jan,WINDSOR,,0.04
94579,519-813-9499,12-Jan,CORUNNA,,0.03
94579,226-663-5573,12-Jan,LONDON,,0.04
94579,226-374-8000,12-Jan,LONDON,,0.21
94579,226-345-0007,12-Jan,WINDSOR,,0.02
94579,519-253-2481,12-Jan,WINDSOR,,0.2
94579,226-374-8000,12-Jan,LONDON,,0.09
94579,519-436-6772,12-Jan,CHATHAM,,0.06
94579,519-882-3266,12-Jan,PETROLIA,,0.28
94579,519-328-0007,12-Jan,SARNIA,,0.09
94579,226-374-8000,12-Jan,LONDON,,0.02
94579,226-374-8000,12-Jan,LONDON,,0.13
94579,226-883-1101,12-Jan,WOODSTOCK,,0.03
94579,519-694-1101,12-Jan,LONDON,,0.06
94579,226-626-0007,12-Jan,CHATHAM,,0.07
94579,519-991-1101,12-Jan,WINDSOR,,0.03
94579,226-374-8000,13-Jan,LONDON,,0.02
94579,226-883-1101,13-Jan,WOODSTOCK,,0.02
94579,226-374-8000,13-Jan,LONDON,,0.09
94579,519-354-5775,13-Jan,CHATHAM,,0.06
94579,226-883-1101,13-Jan,WOODSTOCK,,0.11
94579,519-252-8227,13-Jan,WINDSOR,,0.05
94579,519-452-4100,13-Jan,LONDON,,0.03
94579,519-991-1101,13-Jan,WINDSOR,,0.11
94579,519-694-1101,13-Jan,LONDON,,0.03
94579,519-773-2084,13-Jan,AYLMER,,0.22
94579,519-262-3002,13-Jan,HENSALL,,0.07
94579,519-683-2659,13-Jan,DRESDEN,,0
94579,519-694-1101,13-Jan,LONDON,,0.03
94579,226-883-1101,13-Jan,WOODSTOCK,,0.11
94579,226-374-8000,13-Jan,LONDON,,0.02
94579,226-626-0007,13-Jan,CHATHAM,,0.09
94579,519-337-0932,13-Jan,SARNIA,,0.01
94579,519-337-0932,13-Jan,SARNIA,,0.11
94579,519-254-4153,13-Jan,WINDSOR,,0.06
94579,519-862-5756,13-Jan,CORUNNA,,0.08
94579,519-351-7267,13-Jan,CHATHAM,,0.09
94579,226-374-8000,13-Jan,LONDON,,0
94579,519-351-3420,13-Jan,CHATHAM,,0.1
94579,226-883-1101,13-Jan,WOODSTOCK,,0.14
94579,226-883-1101,13-Jan,WOODSTOCK,,0.02
94579,226-374-8000,14-Jan,LONDON,,0.08
94579,519-623-4040,14-Jan,GALT,,0.01
94579,226-626-0007,14-Jan,CHATHAM,,0.16
94579,519-328-0007,14-Jan,SARNIA,,0.05
94579,519-433-5353,14-Jan,LONDON,,0.08
94579,519-352-0554,14-Jan,CHATHAM,,0.15
94579,519-351-1934,14-Jan,CHATHAM,,0.06
94579,226-345-0007,14-Jan,WINDSOR,,0.02
94579,519-437-6000,14-Jan,CHATHAM,,0.02
94579,226-345-0007,14-Jan,WINDSOR,,0.04
94579,226-374-8000,14-Jan,LONDON,,0.03
94579,519-659-9155,14-Jan,LONDON,,0.13
94579,519-433-3365,14-Jan,LONDON,,0.14
94579,226-234-0007,14-Jan,LONDON,,0.02
94579,226-886-1101,14-Jan,SARNIA,,0
94579,226-886-1101,14-Jan,SARNIA,,0.03
94579,519-694-1101,14-Jan,LONDON,,0.04
94579,519-694-1101,14-Jan,LONDON,,0.26
94579,226-626-0007,15-Jan,CHATHAM,,0.01
94579,519-917-5000,15-Jan,CHATHAM,,0.03
94579,226-374-8000,15-Jan,LONDON,,0.06
94579,226-663-7755,15-Jan,LONDON,,0.14
94579,226-663-7755,15-Jan,LONDON,,0
94579,226-663-7755,15-Jan,LONDON,,0.2
94579,519-917-5000,15-Jan,CHATHAM,,0.02
94579,519-351-8668,15-Jan,CHATHAM,,0.07
94579,519-694-1101,15-Jan,LONDON,,0.08
94579,519-351-8668,15-Jan,CHATHAM,,0.1
94579,226-626-0007,15-Jan,CHATHAM,,0.07
94579,519-694-1101,15-Jan,LONDON,,0.01
94579,519-694-1101,15-Jan,LONDON,,0.06
94579,226-886-1101,15-Jan,SARNIA,,0.25
94579,226-222-0007,15-Jan,GODERICH,,0.12
94579,519-694-1101,15-Jan,LONDON,,0.04
94579,519-991-1101,16-Jan,WINDSOR,,0.09
94579,519-694-1101,16-Jan,LONDON,,0.09
94579,226-374-8000,16-Jan,LONDON,,0.13
94579,519-966-2592,16-Jan,WINDSOR,,0.1
94579,519-869-6060,16-Jan,BRIGHTSGR,,0.08
94579,226-788-9000,16-Jan,WINDSOR,,0.15
94579,519-613-4000,16-Jan,LEAMINGTO,,0.05
94579,519-627-1968,16-Jan,WALLACEBG,,0.14
94579,519-332-3112,17-Jan,SARNIA,,0.01
94579,519-332-3112,17-Jan,SARNIA,,0.03
94579,519-694-1101,17-Jan,LONDON,,0.06
94579,519-627-1968,17-Jan,WALLACEBG,,0.11
94579,519-723-4603,18-Jan,PLEASANTP,,0.01
94579,519-518-8660,18-Jan,LONDON,,0.03
94579,519-633-0729,18-Jan,ST THOMAS,,0.06
94579,519-332-8800,18-Jan,SARNIA,,0.04
94579,519-524-1825,18-Jan,GODERICH,,0.11
94579,519-663-1400,18-Jan,LONDON,,0.01
94579,519-452-0401,18-Jan,LONDON,,0.19
94579,226-883-1101,18-Jan,WOODSTOCK,,0.03
94579,519-633-6326,18-Jan,ST THOMAS,,0.02
94579,519-687-6029,18-Jan,COMBER,,0.04
94579,519-917-5000,18-Jan,CHATHAM,,0
94579,519-917-5000,18-Jan,CHATHAM,,0.01
94579,519-946-9464,18-Jan,WINDSOR,,0.09
94579,519-663-1400,18-Jan,LONDON,,0.02
94579,519-623-4040,18-Jan,GALT,,0.39
94579,519-354-7578,18-Jan,CHATHAM,,0.09
94579,519-204-2639,18-Jan,LONDON,,0.02
94579,226-626-0007,18-Jan,CHATHAM,,0.06
94579,519-437-6000,18-Jan,CHATHAM,,0.03
94579,519-663-1400,18-Jan,LONDON,,0.01
94579,519-663-1400,18-Jan,LONDON,,0.06
94579,519-682-1065,18-Jan,TILBURY,,0.12
94579,519-268-1605,18-Jan,DORCHESTE,,0.17
94579,226-374-8000,18-Jan,LONDON,,0.05
94579,519-991-1101,18-Jan,WINDSOR,,0.02
94579,519-991-1101,18-Jan,WINDSOR,,0.05
94579,226-880-1101,19-Jan,STRATFORD,,0
94579,226-880-1101,19-Jan,STRATFORD,,0
94579,226-626-0007,19-Jan,CHATHAM,,0.05
94579,226-626-0007,19-Jan,CHATHAM,,0.05
94579,226-883-1101,19-Jan,WOODSTOCK,,0.09
94579,519-703-0007,19-Jan,STRATFORD,,0.02
94579,519-948-6568,19-Jan,WINDSOR,,0.07
94579,519-351-7695,19-Jan,CHATHAM,,0.1
94579,519-682-0648,19-Jan,TILBURY,,0.08
94579,519-537-2585,19-Jan,WOODSTOCK,,0.2
94579,519-991-1101,19-Jan,WINDSOR,,0.01
94579,226-788-9000,19-Jan,WINDSOR,,0.13
94579,519-768-2733,19-Jan,WEST LORN,,0.03
94579,226-271-5380,19-Jan,LONDON,,0.05
94579,226-788-9000,19-Jan,WINDSOR,,0.05
94579,519-845-0467,19-Jan,WYOMING,,0.17
94579,519-727-4249,19-Jan,EMERYVILL,,0.03
94579,226-883-1101,20-Jan,WOODSTOCK,,0.01
94579,519-352-3562,20-Jan,CHATHAM,,0.03
94579,519-352-3562,20-Jan,CHATHAM,,0.06
94579,226-883-1101,20-Jan,WOODSTOCK,,0.06
94579,519-542-2438,20-Jan,SARNIA,,0.08
94579,519-289-0999,20-Jan,MELBOURNE,,0.01
94579,519-451-7232,20-Jan,LONDON,,0.03
94579,519-451-7232,20-Jan,LONDON,,0
94579,519-682-1065,20-Jan,TILBURY,,0.04
94579,519-676-4684,20-Jan,BLENHEIM,,0.06
94579,519-682-9010,20-Jan,TILBURY,,0.05
94579,519-985-5800,20-Jan,WINDSOR,,0.01
94579,519-985-5800,20-Jan,WINDSOR,,0.01
94579,519-542-2438,20-Jan,SARNIA,,0.03
94579,519-631-8631,20-Jan,ST THOMAS,,0.02
94579,519-631-8631,20-Jan,ST THOMAS,,0.13
94579,226-345-0007,20-Jan,WINDSOR,,0.06
94579,519-800-9345,20-Jan,WINDSOR,,0.03
94579,226-886-1101,20-Jan,SARNIA,,0.08
94579,519-352-0554,21-Jan,CHATHAM,,0.01
94579,519-352-0554,21-Jan,CHATHAM,,0.02
94579,519-352-0554,21-Jan,CHATHAM,,0.05
94579,226-374-8000,21-Jan,LONDON,,0.07
94579,519-441-4000,21-Jan,GODERICH,,0.07
94579,519-694-1101,21-Jan,LONDON,,0.11
94579,226-374-8000,21-Jan,LONDON,,0.12
94579,226-345-0007,21-Jan,WINDSOR,,0.08
94579,519-312-0318,21-Jan,SARNIA,,0.1
94579,519-657-5028,21-Jan,LONDON,,0.11
94579,519-332-8854,21-Jan,SARNIA,,0.04
94579,226-345-0007,21-Jan,WINDSOR,,0.15
94579,519-694-1101,21-Jan,LONDON,,0.04
94579,519-642-0499,21-Jan,LONDON,,0.12
94579,519-351-6877,21-Jan,CHATHAM,,0.03
94579,519-344-0961,21-Jan,SARNIA,,0.09
94579,226-784-9802,21-Jan,SARNIA,,0.05
94579,519-917-5000,21-Jan,CHATHAM,,0.29
94579,519-966-3889,21-Jan,WINDSOR,,0.03
94579,519-204-4411,21-Jan,LONDON,,0.05
94579,519-351-7695,21-Jan,CHATHAM,,0.14
94579,519-351-9284,21-Jan,CHATHAM,,0.05
94579,226-883-1101,21-Jan,WOODSTOCK,,0.04
94579,519-351-3408,21-Jan,CHATHAM,,0.01
94579,519-351-8139,21-Jan,CHATHAM,,0.06
94579,519-245-8528,21-Jan,STRATHROY,,0.02
94579,519-245-8528,21-Jan,STRATHROY,,0.48
94579,519-679-2408,22-Jan,LONDON,,0.02
94579,519-768-1716,22-Jan,WEST LORN,,0.01
94579,226-374-8000,22-Jan,LONDON,,0.09
94579,226-663-6640,22-Jan,LONDON,,0.06
94579,226-626-0007,22-Jan,CHATHAM,,0.01
94579,226-374-8000,22-Jan,LONDON,,0.01
94579,519-695-3352,22-Jan,BOTHWELL,,0.02
94579,519-991-1101,22-Jan,WINDSOR,,0.03
94579,519-695-3352,22-Jan,BOTHWELL,,0.01
94579,226-374-8000,22-Jan,LONDON,,0.04
94579,519-613-4000,22-Jan,LEAMINGTO,,0.03
94579,519-991-1101,22-Jan,WINDSOR,,0.02
94579,519-337-2065,22-Jan,SARNIA,,0.09
94579,519-915-1238,22-Jan,WINDSOR,,0.02
94579,519-991-1101,22-Jan,WINDSOR,,0
94579,226-345-0007,22-Jan,WINDSOR,,0.01
94579,519-336-1269,22-Jan,SARNIA,,0.15
94579,226-271-5380,22-Jan,LONDON,,0.05
94579,519-694-1101,22-Jan,LONDON,,0.03
94579,519-694-1101,22-Jan,LONDON,,0.04
94579,519-694-1101,22-Jan,LONDON,,0.06
94579,519-262-3002,22-Jan,HENSALL,,0.03
94579,519-252-3512,22-Jan,WINDSOR,,0.01
94579,519-312-0318,22-Jan,SARNIA,,0.16
94579,226-663-6919,22-Jan,LONDON,,0.04
94579,519-991-1101,22-Jan,WINDSOR,,0.04
94579,519-991-1101,22-Jan,WINDSOR,,0.06
94579,226-788-9000,22-Jan,WINDSOR,,0.03
94579,519-951-1282,22-Jan,LONDON,,0.02
94579,519-694-1101,23-Jan,LONDON,,0.05
94579,226-883-1101,23-Jan,WOODSTOCK,,0.14
94579,226-883-1101,23-Jan,WOODSTOCK,,0.06
94579,519-627-3695,23-Jan,WALLACEBG,,0.04
94579,519-694-1101,23-Jan,LONDON,,0.13
94579,519-312-0318,23-Jan,SARNIA,,0.02
94579,519-312-0318,23-Jan,SARNIA,,0.3
94579,519-768-1716,23-Jan,WEST LORN,,0.1
94579,226-374-8000,23-Jan,LONDON,,0.06
94579,226-374-8000,23-Jan,LONDON,,0.01
94579,226-374-8000,23-Jan,LONDON,,0.05
94579,226-788-9000,23-Jan,WINDSOR,,0.01
94579,226-788-9000,23-Jan,WINDSOR,,0.02
94579,519-694-1101,23-Jan,LONDON,,0.03
94579,226-788-9000,23-Jan,WINDSOR,,0
94579,519-694-1101,23-Jan,LONDON,,0.13
94579,519-679-8443,24-Jan,LONDON,,0.02
94579,226-374-8000,24-Jan,LONDON,,0.02
94579,226-374-8000,25-Jan,LONDON,,0.01
94579,519-256-0305,25-Jan,WINDSOR,,0.06
94579,519-892-3669,25-Jan,SOMBRA,,0.16
94579,519-977-1324,25-Jan,WINDSOR,,0.01
94579,226-788-9000,25-Jan,WINDSOR,,0.04
94579,519-207-2006,25-Jan,ST THOMAS,,0.02
94579,226-345-0007,25-Jan,WINDSOR,,0.02
94579,519-642-2465,25-Jan,LONDON,,0.03
94579,519-672-7000,25-Jan,LONDON,,0.11
94579,519-674-5260,25-Jan,RIDGETOWN,,0.07
94579,519-703-0007,25-Jan,STRATFORD,,0.04
94579,226-234-0007,25-Jan,LONDON,,0.03
94579,519-383-6654,25-Jan,SARNIA,,0.26
94579,519-985-5800,25-Jan,WINDSOR,,0.08
94579,519-383-6654,25-Jan,SARNIA,,0.01
94579,519-985-5800,25-Jan,WINDSOR,,0.01
94579,519-985-5800,25-Jan,WINDSOR,,0.01
94579,519-985-5800,25-Jan,WINDSOR,,0.07
94579,226-374-8000,25-Jan,LONDON,,0.01
94579,519-631-1755,25-Jan,ST THOMAS,,0.2
94579,226-374-8000,25-Jan,LONDON,,0.02
94579,226-374-8000,25-Jan,LONDON,,0.01
94579,226-374-8000,25-Jan,LONDON,,0.01
94579,226-374-8000,25-Jan,LONDON,,0.04
94579,519-631-1755,25-Jan,ST THOMAS,,0.05
94579,519-985-5800,25-Jan,WINDSOR,,0.01
94579,519-608-0007,26-Jan,WOODSTOCK,,0.03
94579,519-641-3792,26-Jan,LONDON,,0.01
94579,519-441-4000,26-Jan,GODERICH,,0.09
94579,226-271-5380,26-Jan,LONDON,,0.04
94579,519-337-2426,26-Jan,SARNIA,,0.03
94579,519-997-7151,26-Jan,WINDSOR,,0.07
94579,226-674-1028,26-Jan,WINDSOR,,0.02
94579,226-674-1028,26-Jan,WINDSOR,,0.05
94579,519-736-0579,26-Jan,AMHERSTBG,,0.17
94579,519-892-3669,26-Jan,SOMBRA,,0.02
94579,226-674-1028,26-Jan,WINDSOR,,0.03
94579,519-682-1065,26-Jan,TILBURY,,0.02
94579,519-641-3792,26-Jan,LONDON,,0.02
94579,519-344-8774,26-Jan,SARNIA,,0.11
94579,226-970-1103,26-Jan,TILLSONBG,,0.15
94579,226-374-8000,26-Jan,LONDON,,0.02
94579,226-374-8000,26-Jan,LONDON,,0.11
94579,519-683-2659,26-Jan,DRESDEN,,0.05
94579,226-345-0007,26-Jan,WINDSOR,,0.12
94579,519-668-0273,26-Jan,LONDON,,0.03
94579,519-668-0273,26-Jan,LONDON,,0.11
94579,519-474-3681,26-Jan,LONDON,,0.11
94579,519-453-8257,27-Jan,LONDON,,0.04
94579,519-491-8881,27-Jan,SARNIA,,0.01
94579,519-676-1148,27-Jan,BLENHEIM,,0.11
94579,519-682-1834,27-Jan,TILBURY,,0.02
94579,519-682-1834,27-Jan,TILBURY,,0.02
94579,519-682-1834,27-Jan,TILBURY,,0.05
94579,519-289-0999,27-Jan,MELBOURNE,,0.04
94579,226-883-1101,27-Jan,WOODSTOCK,,0.08
94579,519-433-3214,27-Jan,LONDON,,0.02
94579,226-374-8000,27-Jan,LONDON,,0.06
94579,519-336-3127,27-Jan,SARNIA,,0.08
94579,519-471-7213,27-Jan,LONDON,,0.01
94579,519-471-7213,27-Jan,LONDON,,0.01
94579,519-471-7213,27-Jan,LONDON,,0.05
94579,519-917-5000,27-Jan,CHATHAM,,0.01
94579,519-978-3098,27-Jan,LA SALLE,,0.01
94579,519-763-7355,27-Jan,GUELPH,,0.16
94579,519-734-6742,27-Jan,LA SALLE,,0.24
94579,519-991-1101,27-Jan,WINDSOR,,0.1
94579,519-892-3669,27-Jan,SOMBRA,,0.01
94579,226-234-0007,27-Jan,LONDON,,0.07
94579,519-608-0007,27-Jan,WOODSTOCK,,0.03
94579,519-457-6196,27-Jan,LONDON,,0.08
94579,519-293-3126,27-Jan,AILSACRAI,,0.05
94579,519-876-3666,27-Jan,WATFORD,,0
94579,519-876-3666,27-Jan,WATFORD,,0.04
94579,519-917-5000,27-Jan,CHATHAM,,0.13
94579,226-231-0007,27-Jan,TILLSONBG,,0.09
94579,226-663-0357,27-Jan,LONDON,,0.03
94579,519-679-8443,27-Jan,LONDON,,0.03
94579,519-633-1381,27-Jan,ST THOMAS,,0.03
94579,226-234-0007,27-Jan,LONDON,,0.08
94579,226-374-8000,27-Jan,LONDON,,0.01
94579,226-886-1101,28-Jan,SARNIA,,0.11
94579,519-623-4040,28-Jan,GALT,,0.01
94579,519-623-4040,28-Jan,GALT,,0.08
94579,226-374-8000,28-Jan,LONDON,,0.07
94579,519-736-0579,28-Jan,AMHERSTBG,,0.22
94579,519-328-0007,28-Jan,SARNIA,,0.06
94579,519-626-8862,28-Jan,WALLACEBG,,0.25
94579,519-473-5939,28-Jan,LONDON,,0.01
94579,519-473-5939,28-Jan,LONDON,,0.18
94579,519-473-5939,28-Jan,LONDON,,0.03
94579,519-666-3616,28-Jan,ILDERTON,,0.12
94579,519-736-3597,28-Jan,AMHERSTBG,,0.04
94579,519-898-5365,28-Jan,ALVINSTON,,0.01
94579,226-663-2029,28-Jan,LONDON,,0.02
94579,226-663-2029,28-Jan,LONDON,,0.01
94579,519-352-2924,28-Jan,CHATHAM,,0.03
94579,519-694-1101,28-Jan,LONDON,,0.01
94579,519-694-1101,28-Jan,LONDON,,0.1
94579,519-773-9621,28-Jan,AYLMER,,0.14
94579,226-883-1101,28-Jan,WOODSTOCK,,0.01
94579,226-663-1623,28-Jan,LONDON,,0.21
94579,519-660-8744,28-Jan,LONDON,,0.04
94579,519-682-1065,28-Jan,TILBURY,,0.02
94579,519-682-1065,28-Jan,TILBURY,,0.14
94579,226-883-1101,28-Jan,WOODSTOCK,,0.01
94579,226-883-1101,28-Jan,WOODSTOCK,,0.01
94579,226-883-1101,28-Jan,WOODSTOCK,,0.2
94579,519-682-1065,28-Jan,TILBURY,,0.01
94579,519-682-1065,28-Jan,TILBURY,,0.01
94579,226-883-1101,28-Jan,WOODSTOCK,,0.05
94579,519-685-1965,28-Jan,LONDON,,0.07
94579,226-671-0071,28-Jan,CHATHAM,,0.04
94579,519-736-3597,28-Jan,AMHERSTBG,,0.01
94579,519-694-1101,28-Jan,LONDON,,0.04
94579,226-345-0007,29-Jan,WINDSOR,,0.01
94579,519-875-4616,29-Jan,LANGTON,,0.03
94579,226-626-0007,29-Jan,CHATHAM,,0.03
94579,226-886-1101,29-Jan,SARNIA,,0.02
94579,519-694-1101,29-Jan,LONDON,,0.02
94579,519-694-1101,29-Jan,LONDON,,0.01
94579,226-886-1101,29-Jan,SARNIA,,0.01
94579,519-694-1101,29-Jan,LONDON,,0.12
94579,519-682-1065,29-Jan,TILBURY,,0.02
94579,519-915-9235,29-Jan,WINDSOR,,0.04
94579,226-886-1101,29-Jan,SARNIA,,0.01
94579,226-289-2582,29-Jan,LONDON,,0.08
94579,226-289-2582,29-Jan,LONDON,,0.05
94579,519-633-7406,29-Jan,ST THOMAS,,0.01
94579,519-360-7756,29-Jan,CHATHAM,,0.01
94579,226-883-1101,29-Jan,WOODSTOCK,,0.03
94579,226-883-1101,29-Jan,WOODSTOCK,,0.1
94579,519-660-3700,29-Jan,LONDON,,0.01
94579,519-660-3700,29-Jan,LONDON,,0.03
94579,519-694-1101,29-Jan,LONDON,,0.07
94579,519-875-4616,29-Jan,LANGTON,,0.02
94579,519-694-1101,29-Jan,LONDON,,0.02
94579,519-682-1065,29-Jan,TILBURY,,0.01
94579,519-682-1065,29-Jan,TILBURY,,0.03
94579,519-682-1065,29-Jan,TILBURY,,0.03
94579,226-663-4448,29-Jan,LONDON,,0.06
94579,519-491-7655,29-Jan,SARNIA,,0.02
94579,519-682-1065,29-Jan,TILBURY,,0.1
94579,519-674-5246,29-Jan,RIDGETOWN,,0.05
94579,519-936-7506,29-Jan,LONDON,,0.08
94579,226-663-1623,29-Jan,LONDON,,0.26
94579,519-629-1100,29-Jan,CAMBRIDGE,,0.04
94579,519-721-1101,29-Jan,KITCHEWTR,,0.02
94579,226-663-1238,29-Jan,LONDON,,0.17
94579,519-936-6643,29-Jan,LONDON,,0.02
94579,519-644-0734,29-Jan,BELMONT,,0.03
94579,519-936-6643,29-Jan,LONDON,,0.03
94579,519-644-0734,29-Jan,BELMONT,,0.02
94579,226-234-0007,29-Jan,LONDON,,0.01
94579,519-668-0273,29-Jan,LONDON,,0.02
94579,519-328-0007,29-Jan,SARNIA,,0.01
94579,519-668-0273,29-Jan,LONDON,,0.01
94579,519-668-0273,29-Jan,LONDON,,0.14
94579,226-788-9000,29-Jan,WINDSOR,,0.14
94579,519-601-1138,29-Jan,LONDON,,0.07
94579,519-491-0567,29-Jan,SARNIA,,0.04
94579,226-374-8000,30-Jan,LONDON,,0.03
94579,226-880-1101,30-Jan,STRATFORD,,0
94579,519-312-0318,30-Jan,SARNIA,,0.07
94579,519-312-0318,30-Jan,SARNIA,,0.21
94579,519-979-8963,30-Jan,TECUMSEH,,0.04
94579,226-784-4249,30-Jan,SARNIA,,0.21
94579,226-374-8000,30-Jan,LONDON,,0.01
94579,226-374-8000,30-Jan,LONDON,,0.01
94579,226-374-8000,30-Jan,LONDON,,0.08
94579,226-374-8000,30-Jan,LONDON,,0.08
94579,226-970-1103,30-Jan,TILLSONBG,,0.03
94579,519-862-1588,30-Jan,CORUNNA,,0.04
94579,519-694-1101,31-Jan,LONDON,,0.01
94579,519-866-3021,31-Jan,STRAFORDV,,0.07
94579,226-883-1101,31-Jan,WOODSTOCK,,0.06
94579,226-883-1101,31-Jan,WOODSTOCK,,0.05
94579,519-471-7127,31-Jan,LONDON,,0.13
94579,226-663-1623,31-Jan,LONDON,,0.19
94579,519-867-2786,31-Jan,COURTRIGH,,0.01
94579,226-700-0181,31-Jan,LONDON,,0.01
94579,519-736-8082,6-Jan,AMHERSTBG,,0.03
94579,519-736-8082,6-Jan,AMHERSTBG,,0.09
94579,226-374-8000,6-Jan,LONDON,,0.01
94579,226-374-8000,6-Jan,LONDON,,0.08
94579,226-374-8000,6-Jan,LONDON,,0.07
94579,519-360-1998,6-Jan,CHATHAM,,0.17
94579,519-360-1998,6-Jan,CHATHAM,,0.04
94579,226-374-8000,6-Jan,LONDON,,0.05
94579,226-374-8000,6-Jan,LONDON,,0.04
94579,226-374-8000,6-Jan,LONDON,,0.02
94579,226-374-8000,6-Jan,LONDON,,0.01
94579,519-627-5570,6-Jan,WALLACEBG,,0.09
94579,226-374-8000,6-Jan,LONDON,,0.08
94579,519-627-5570,6-Jan,WALLACEBG,,0.38
94579,226-788-9000,6-Jan,WINDSOR,,0.06
94579,226-234-0007,6-Jan,LONDON,,0.06
94579,226-374-8000,6-Jan,LONDON,,0.09
94579,519-773-2608,6-Jan,AYLMER,,0.07
94579,519-734-0522,6-Jan,LA SALLE,,0.16
94579,519-243-2100,7-Jan,PORTFRANK,,0.07
94579,519-245-6577,7-Jan,STRATHROY,,0.05
94579,519-694-1101,7-Jan,LONDON,,0.14
94579,519-207-0707,7-Jan,ST THOMAS,,0.05
94579,519-455-8411,7-Jan,LONDON,,0.08
94579,519-455-8411,7-Jan,LONDON,,0.08
94579,519-672-5051,7-Jan,LONDON,,0.08
94579,226-234-0007,7-Jan,LONDON,,0.08
94579,226-374-8000,7-Jan,LONDON,,0.05
94579,519-296-5779,7-Jan,THEDFORD,,0.06
94579,519-659-3150,7-Jan,LONDON,,0.03
94579,519-268-0988,8-Jan,DORCHESTE,,0.06
94579,519-773-9676,8-Jan,AYLMER,,0.07
94579,519-773-9676,8-Jan,AYLMER,,0.1
94579,226-224-2518,8-Jan,LONDON,,0.09
94579,519-354-2017,8-Jan,CHATHAM,,0.04
94579,519-694-1101,8-Jan,LONDON,,0.07
94579,519-951-8182,8-Jan,LONDON,,0.05
94579,519-247-3153,8-Jan,KERWOOD,,0.03
94579,519-676-2578,8-Jan,BLENHEIM,,0.11
94579,519-694-1101,8-Jan,LONDON,,0.06
94579,519-977-9458,8-Jan,WINDSOR,,0.04
94579,226-202-1101,8-Jan,LEAMINGTO,,0.01
94579,519-712-9647,8-Jan,KINGSVILL,,0.03
94579,519-633-4819,8-Jan,ST THOMAS,,0.2
94579,519-235-4486,8-Jan,EXETER,,0.09
94579,519-991-1101,8-Jan,WINDSOR,,0.04
94579,226-374-8000,8-Jan,LONDON,,0.02
94579,226-374-8000,8-Jan,LONDON,,0.14
94579,519-351-3408,8-Jan,CHATHAM,,0.1
94579,519-477-4000,9-Jan,OWEN SOUN,,0.08
94579,519-207-1151,9-Jan,ST THOMAS,,0.05
94579,226-374-8000,9-Jan,LONDON,,0.03
94579,519-956-8590,9-Jan,TECUMSEH,,0.13
94579,226-374-8000,9-Jan,LONDON,,0.06
94579,226-374-8000,9-Jan,LONDON,,0.02
94579,519-351-8139,9-Jan,CHATHAM,,0.16
94579,519-539-8706,9-Jan,WOODSTOCK,,0.22
94579,519-383-6043,10-Jan,SARNIA,,0.01
94579,226-374-8000,10-Jan,LONDON,,0.49
94579,519-336-5789,10-Jan,SARNIA,,0.06
94579,519-336-5789,10-Jan,SARNIA,,0.06
94579,519-694-1101,10-Jan,LONDON,,0.12
94579,519-328-0007,11-Jan,SARNIA,,0.06
94579,519-694-1101,11-Jan,LONDON,,0.04
94579,519-694-1101,11-Jan,LONDON,,0.01
94579,519-764-9570,11-Jan,SHEDDEN,,0.05
94579,226-883-1101,11-Jan,WOODSTOCK,,0.05
94579,226-374-8000,11-Jan,LONDON,,0.08
94579,226-271-3073,11-Jan,LONDON,,0.06
94579,519-694-1101,11-Jan,LONDON,,0.06
94579,226-271-2882,11-Jan,LONDON,,0.12
94579,226-345-0007,11-Jan,WINDSOR,,0.01
94579,226-345-0007,11-Jan,WINDSOR,,0.07
94579,226-345-0007,11-Jan,WINDSOR,,0.12
94579,519-694-1101,11-Jan,LONDON,,0.03
94579,519-312-0318,11-Jan,SARNIA,,0.02
94579,519-663-5317,12-Jan,LONDON,,0.13
94579,519-663-5317,12-Jan,LONDON,,0.06
94579,519-663-5317,12-Jan,LONDON,,0.28
94579,519-968-0301,12-Jan,WINDSOR,,0.07
94579,519-320-4000,12-Jan,WOODSTOCK,,0.03
94579,519-652-9717,12-Jan,LAMBETH,,0.05
94579,519-962-5570,12-Jan,WINDSOR,,0.04
94579,226-883-1101,12-Jan,WOODSTOCK,,0.06
94579,519-694-1101,12-Jan,LONDON,,0.07
94579,226-374-8000,12-Jan,LONDON,,0.15
94579,226-374-8000,12-Jan,LONDON,,0.03
94579,226-374-8000,12-Jan,LONDON,,0.02
94579,226-374-8000,13-Jan,LONDON,,0.04
94579,519-633-0580,13-Jan,ST THOMAS,,0.1
94579,226-374-8000,13-Jan,LONDON,,0.04
94579,519-673-3874,13-Jan,LONDON,,0.09
94579,519-694-1101,13-Jan,LONDON,,0.04
94579,519-678-3081,13-Jan,HIGHGATE,,0.08
94579,226-883-1101,13-Jan,WOODSTOCK,,0
94579,519-676-7315,13-Jan,BLENHEIM,,0.1
94579,519-694-1101,13-Jan,LONDON,,0.04
94579,226-374-8000,13-Jan,LONDON,,0.06
94579,519-666-0272,13-Jan,ILDERTON,,0.1
94579,226-345-0007,13-Jan,WINDSOR,,0.01
